probe_id	n_genes	gene_ids	gene_names	cigars	transcript_ids	transcript_types
ENSG00000170421|KRT8|9e324e5	1	[ENSG00000170421]	[KRT8]	[=40]	[ENST00000619952.2]	[protein_coding]
ENSG00000170421|KRT8|fb30e9d	7	[ENSG00000170421,ENSG00000258828,ENSG00000235024,ENSG00000304440,ENSG00000224928,ENSG00000213771,ENSG00000254285,ENSG00000170421,ENSG00000170421,ENSG00000170421,ENSG00000170421]	[KRT8,KRT8P2,CDK5R2-AS1,ENSG00000304440,KRT8P30,KRT8P37,KRT8P3,KRT8,KRT8,KRT8,KRT8]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000552551.5,ENST00000556193.2,ENST00000715607.2,ENST00000803407.1,ENST00000432100.1,ENST00000451609.1,ENST00000519669.1,ENST00000546897.5,ENST00000552150.5,ENST00000692008.1,ENST00000293308.11]	[protein_coding,processed_pseudogene,lncRNA,lncRNA,transcribed_processed_pseudogene,transcribed_processed_pseudogene,processed_pseudogene,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000170421|KRT8|2007dd9	1	[ENSG00000170421]	[KRT8]	[=40]	[ENST00000619952.2]	[protein_coding]
ENSG00000170421|KRT8|3c5411c	1	[ENSG00000170421]	[KRT8]	[=40]	[ENST00000552551.5]	[protein_coding]
ENSG00000170421|KRT8|3417def	1	[ENSG00000170421]	[KRT8]	[=40]	[ENST00000619952.2]	[protein_coding]
ENSG00000010278|CD9|f25018a	1	[ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278]	[CD9,CD9,CD9,CD9,CD9,CD9,CD9,CD9,CD9,CD9,CD9]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000538834.6,ENST00000679331.1,ENST00000642746.1,ENST00000646407.1,ENST00000382515.7,ENST00000676764.1,ENST00000645565.1,ENST00000009180.10,ENST00000382518.6,ENST00000610354.5,ENST00000382519.9]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000010278|CD9|12a4b11	1	[ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278]	[CD9,CD9,CD9,CD9,CD9,CD9,CD9,CD9,CD9,CD9,CD9]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000538834.6,ENST00000679331.1,ENST00000642746.1,ENST00000646407.1,ENST00000382515.7,ENST00000676764.1,ENST00000645565.1,ENST00000009180.10,ENST00000382518.6,ENST00000610354.5,ENST00000382519.9]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000010278|CD9|1990064	1	[ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278]	[CD9,CD9,CD9,CD9,CD9,CD9,CD9,CD9,CD9]	[=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000538834.6,ENST00000642746.1,ENST00000646407.1,ENST00000382515.7,ENST00000676764.1,ENST00000009180.10,ENST00000382518.6,ENST00000610354.5,ENST00000382519.9]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000010278|CD9|2a53c88	1	[ENSG00000010278,ENSG00000010278]	[CD9,CD9]	[=40,=40]	[ENST00000679331.1,ENST00000645565.1]	[protein_coding,protein_coding]
ENSG00000010278|CD9|a33b812	1	[ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278,ENSG00000010278]	[CD9,CD9,CD9,CD9,CD9,CD9,CD9,CD9,CD9]	[=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000538834.6,ENST00000642746.1,ENST00000646407.1,ENST00000382515.7,ENST00000676764.1,ENST00000009180.10,ENST00000382518.6,ENST00000610354.5,ENST00000382519.9]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000010278|CD9|1018155	1	[ENSG00000010278,ENSG00000010278]	[CD9,CD9]	[=40,=40]	[ENST00000679331.1,ENST00000645565.1]	[protein_coding,protein_coding]
ENSG00000010278|CD9|2f42cff	1	[ENSG00000010278,ENSG00000010278]	[CD9,CD9]	[=40,=40]	[ENST00000382515.7,ENST00000645565.1]	[protein_coding,protein_coding]
ENSG00000010278|CD9|81c0b81	1	[ENSG00000010278]	[CD9]	[=40]	[ENST00000382518.6]	[protein_coding]
ENSG00000145365|TIFA|8e7d6a6	1	[ENSG00000145365,ENSG00000145365,ENSG00000145365]	[TIFA,TIFA,TIFA]	[=40,=40,=40]	[ENST00000610220.2,ENST00000500655.2,ENST00000361717.4]	[protein_coding,protein_coding,protein_coding]
ENSG00000145365|TIFA|43ab4b0	1	[ENSG00000145365,ENSG00000145365,ENSG00000145365]	[TIFA,TIFA,TIFA]	[=40,=40,=40]	[ENST00000610220.2,ENST00000500655.2,ENST00000361717.4]	[protein_coding,protein_coding,protein_coding]
ENSG00000145365|TIFA|3e0efb7	1	[ENSG00000145365,ENSG00000145365,ENSG00000145365]	[TIFA,TIFA,TIFA]	[=40,=40,=40]	[ENST00000610220.2,ENST00000500655.2,ENST00000361717.4]	[protein_coding,protein_coding,protein_coding]
ENSG00000145365|TIFA|cecf79d	1	[ENSG00000145365,ENSG00000145365,ENSG00000145365]	[TIFA,TIFA,TIFA]	[=40,=40,=40]	[ENST00000610220.2,ENST00000500655.2,ENST00000361717.4]	[protein_coding,protein_coding,protein_coding]
ENSG00000145365|TIFA|a5db118	1	[ENSG00000145365,ENSG00000145365,ENSG00000145365]	[TIFA,TIFA,TIFA]	[=40,=40,=40]	[ENST00000610220.2,ENST00000500655.2,ENST00000361717.4]	[protein_coding,protein_coding,protein_coding]
ENSG00000145365|TIFA|93fab1c	1	[ENSG00000145365,ENSG00000145365,ENSG00000145365]	[TIFA,TIFA,TIFA]	[=40,=40,=40]	[ENST00000610220.2,ENST00000500655.2,ENST00000361717.4]	[protein_coding,protein_coding,protein_coding]
ENSG00000145365|TIFA|0735d2d	1	[ENSG00000145365,ENSG00000145365,ENSG00000145365]	[TIFA,TIFA,TIFA]	[=40,=40,=40]	[ENST00000610220.2,ENST00000500655.2,ENST00000361717.4]	[protein_coding,protein_coding,protein_coding]
ENSG00000145365|TIFA|64eea00	1	[ENSG00000145365,ENSG00000145365,ENSG00000145365]	[TIFA,TIFA,TIFA]	[=40,=40,=40]	[ENST00000610220.2,ENST00000500655.2,ENST00000361717.4]	[protein_coding,protein_coding,protein_coding]
ENSG00000145365|TIFA|ecc0385	1	[ENSG00000145365,ENSG00000145365,ENSG00000145365]	[TIFA,TIFA,TIFA]	[=40,=40,=40]	[ENST00000610220.2,ENST00000500655.2,ENST00000361717.4]	[protein_coding,protein_coding,protein_coding]
ENSG00000145365|TIFA|255309a	1	[ENSG00000145365,ENSG00000145365]	[TIFA,TIFA]	[=40,=40]	[ENST00000610220.2,ENST00000361717.4]	[protein_coding,protein_coding]
ENSG00000145365|TIFA|7a31a29	1	[ENSG00000145365,ENSG00000145365]	[TIFA,TIFA]	[=40,=40]	[ENST00000610220.2,ENST00000361717.4]	[protein_coding,protein_coding]
ENSG00000145365|TIFA|57a6e5a	1	[ENSG00000145365,ENSG00000145365]	[TIFA,TIFA]	[=40,=40]	[ENST00000610220.2,ENST00000361717.4]	[protein_coding,protein_coding]
ENSG00000145365|TIFA|670b20d	1	[ENSG00000145365,ENSG00000145365]	[TIFA,TIFA]	[=40,=40]	[ENST00000610220.2,ENST00000361717.4]	[protein_coding,protein_coding]
ENSG00000145365|TIFA|01ca971	1	[ENSG00000145365,ENSG00000145365]	[TIFA,TIFA]	[=40,=40]	[ENST00000610220.2,ENST00000361717.4]	[protein_coding,protein_coding]
ENSG00000145365|TIFA|2eff33c	1	[ENSG00000145365,ENSG00000145365]	[TIFA,TIFA]	[=40,=40]	[ENST00000610220.2,ENST00000361717.4]	[protein_coding,protein_coding]
ENSG00000145365|TIFA|bd568c2	1	[ENSG00000145365,ENSG00000145365]	[TIFA,TIFA]	[=40,=40]	[ENST00000610220.2,ENST00000361717.4]	[protein_coding,protein_coding]
ENSG00000145365|TIFA|3b0240d	1	[ENSG00000145365,ENSG00000145365]	[TIFA,TIFA]	[=40,=40]	[ENST00000610220.2,ENST00000361717.4]	[protein_coding,protein_coding]
ENSG00000145365|TIFA|e6d42fb	1	[ENSG00000145365,ENSG00000145365]	[TIFA,TIFA]	[=40,=40]	[ENST00000610220.2,ENST00000361717.4]	[protein_coding,protein_coding]
ENSG00000145365|TIFA|e63c0c2	1	[ENSG00000145365,ENSG00000145365]	[TIFA,TIFA]	[=40,=40]	[ENST00000610220.2,ENST00000361717.4]	[protein_coding,protein_coding]
ENSG00000145365|TIFA|dde1ea7	1	[ENSG00000145365,ENSG00000145365]	[TIFA,TIFA]	[=40,=40]	[ENST00000610220.2,ENST00000361717.4]	[protein_coding,protein_coding]
ENSG00000113721|PDGFRB|abee847	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|1801692	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|dd672d7	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|4cfd682	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|54416fe	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|e92ac85	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|e015621	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|d918d86	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|46b3b2b	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|10db803	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|8946071	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|a7c632d	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|65d9719	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|8b6864e	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|a48f3e5	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|b3391d5	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|7fd8500	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|acfb3eb	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|d9a3ce9	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000113721|PDGFRB|ce12b12	1	[ENSG00000113721]	[PDGFRB]	[=40]	[ENST00000261799.9]	[protein_coding]
ENSG00000167657|DAPK3|6d7c572	1	[ENSG00000167657,ENSG00000167657]	[DAPK3,DAPK3]	[=40,=40]	[ENST00000301264.7,ENST00000545797.7]	[protein_coding,protein_coding]
ENSG00000167657|DAPK3|3c43915	1	[ENSG00000167657,ENSG00000167657]	[DAPK3,DAPK3]	[=40,=40]	[ENST00000301264.7,ENST00000545797.7]	[protein_coding,protein_coding]
ENSG00000132170|PPARG|317ecab	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000397010.7,ENST00000683586.1,ENST00000643197.2,ENST00000397015.7,ENST00000681982.1,ENST00000683699.1,ENST00000397026.7,ENST00000643888.2,ENST00000644622.2,ENST00000652431.1,ENST00000287820.10,ENST00000652098.1,ENST00000397000.6,ENST00000682446.1,ENST00000309576.11,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000132170|PPARG|6f16346	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000397010.7,ENST00000683586.1,ENST00000643197.2,ENST00000397015.7,ENST00000681982.1,ENST00000683699.1,ENST00000397026.7,ENST00000643888.2,ENST00000644622.2,ENST00000652431.1,ENST00000287820.10,ENST00000652098.1,ENST00000397000.6,ENST00000682446.1,ENST00000309576.11,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000132170|PPARG|d5d0d7f	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000397010.7,ENST00000683586.1,ENST00000643197.2,ENST00000397015.7,ENST00000681982.1,ENST00000683699.1,ENST00000397026.7,ENST00000643888.2,ENST00000644622.2,ENST00000652431.1,ENST00000287820.10,ENST00000397000.6,ENST00000682446.1,ENST00000309576.11,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000132170|PPARG|0a95407	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40]	[ENST00000681982.1,ENST00000397026.7,ENST00000652431.1,ENST00000652098.1,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000132170|PPARG|b94031e	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000397010.7,ENST00000683586.1,ENST00000643197.2,ENST00000397015.7,ENST00000681982.1,ENST00000683699.1,ENST00000397026.7,ENST00000643888.2,ENST00000644622.2,ENST00000652431.1,ENST00000287820.10,ENST00000397000.6,ENST00000682446.1,ENST00000309576.11,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000132170|PPARG|61177b0	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000397010.7,ENST00000683586.1,ENST00000643197.2,ENST00000681982.1,ENST00000397026.7,ENST00000643888.2,ENST00000644622.2,ENST00000652431.1,ENST00000652098.1,ENST00000397000.6,ENST00000682446.1,ENST00000309576.11,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000132170|PPARG|c688b4e	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000397010.7,ENST00000683586.1,ENST00000643197.2,ENST00000397015.7,ENST00000681982.1,ENST00000683699.1,ENST00000397026.7,ENST00000643888.2,ENST00000644622.2,ENST00000652431.1,ENST00000287820.10,ENST00000397000.6,ENST00000682446.1,ENST00000309576.11,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000132170|PPARG|4705dcd	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000397010.7,ENST00000683586.1,ENST00000643197.2,ENST00000397015.7,ENST00000681982.1,ENST00000397026.7,ENST00000643888.2,ENST00000644622.2,ENST00000652431.1,ENST00000287820.10,ENST00000652098.1,ENST00000682446.1,ENST00000309576.11,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000132170|PPARG|ecbb127	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000397010.7,ENST00000683586.1,ENST00000643197.2,ENST00000397015.7,ENST00000681982.1,ENST00000683699.1,ENST00000397026.7,ENST00000643888.2,ENST00000644622.2,ENST00000287820.10,ENST00000397000.6,ENST00000682446.1,ENST00000309576.11,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000132170|PPARG|cfbd6bc	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000397010.7,ENST00000683586.1,ENST00000643197.2,ENST00000397015.7,ENST00000681982.1,ENST00000397026.7,ENST00000643888.2,ENST00000644622.2,ENST00000652431.1,ENST00000287820.10,ENST00000652098.1,ENST00000682446.1,ENST00000309576.11,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000132170|PPARG|2793a5e	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000397010.7,ENST00000683586.1,ENST00000643197.2,ENST00000397015.7,ENST00000681982.1,ENST00000683699.1,ENST00000397026.7,ENST00000643888.2,ENST00000644622.2,ENST00000287820.10,ENST00000397000.6,ENST00000682446.1,ENST00000309576.11,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000132170|PPARG|66debfc	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000397010.7,ENST00000683586.1,ENST00000643197.2,ENST00000397015.7,ENST00000681982.1,ENST00000397026.7,ENST00000643888.2,ENST00000644622.2,ENST00000652431.1,ENST00000287820.10,ENST00000652098.1,ENST00000682446.1,ENST00000309576.11,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000132170|PPARG|8ab53b7	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000397010.7,ENST00000683586.1,ENST00000643197.2,ENST00000397015.7,ENST00000681982.1,ENST00000683699.1,ENST00000397026.7,ENST00000643888.2,ENST00000644622.2,ENST00000652431.1,ENST00000287820.10,ENST00000652098.1,ENST00000397000.6,ENST00000682446.1,ENST00000309576.11,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000132170|PPARG|7f3c66c	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000397010.7,ENST00000683586.1,ENST00000643197.2,ENST00000397015.7,ENST00000681982.1,ENST00000683699.1,ENST00000397026.7,ENST00000643888.2,ENST00000644622.2,ENST00000287820.10,ENST00000397000.6,ENST00000682446.1,ENST00000309576.11,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000132170|PPARG|75fc314	1	[ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170,ENSG00000132170]	[PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG,PPARG]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000397010.7,ENST00000683586.1,ENST00000643197.2,ENST00000397015.7,ENST00000681982.1,ENST00000397026.7,ENST00000643888.2,ENST00000644622.2,ENST00000652431.1,ENST00000287820.10,ENST00000652098.1,ENST00000682446.1,ENST00000309576.11,ENST00000651735.1]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
